dem_per,third_party,rep_inc_party,dem_inc,rep_inc,dem_inc_party,july_dem,jul_rep,aug_dem,aug_rep,sep_dem,sep_rep,oct_dem,oct_rep,unem_dec_t_1,unem_per_change_t_2_t_1,GDP_per_change_t_1,inflation_t_1,last_recession,greatwar_years,avg_pres_approval,int_pres_approval_dem_inc,int_pres_approval_dem_inc_party,pop,state_gdp,area,state_gdp_per_cap,pop_density,region_ne,region_mw,region_s,region_w,prog,trad,moral,ind,lag_dem_per,lag2_dem_per,counter,int_south_year,lag_citi,lag_nom
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,49,0,88.19217682,59.50704193
63.0,0.0,1.0,0.0,0.0,0.0,46.5,42.5,47.67,43.0,46.67,46.33,51.8,41.6,5.0,0.6,1.9,4.1,0.0,1.0,36.5,0.0,0.0,1054000.0,47800000000.0,"1,544.89",45400.0,682.2492216,1,0,0,0,0,0,0,0,59.4,61.0,50,0,79.7505188,59.50704193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,51,0,86.6028595,59.04792786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,52,0,81.69812012,59.06599426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,53,0,78.93051147,59.06599426
63.0,0.0,0.0,1.0,0.0,1.0,47.25,45.0,46.33,46.0,49.67,44.0,48.0,47.25,8.5,-0.8,1.6,3.0,3.0,0.0,49.1,49.1,49.1,1052000.0,50200000000.0,"1,544.89",47700.0,680.9546311,1,0,0,0,0,0,0,0,63.0,59.4,54,0,84.90477753,59.04792786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,55,0,84.50076294,63.97796631
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,56,0,78.07259369,64.23313904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,57,0,77.72400665,69.30332184
54.0,0.0,0.0,0.0,0.0,1.0,40.33,38.33,42.67,37.33,42.33,40.0,45.25,40.25,5.0,-0.6,2.9,0.7,7.0,0.0,46.7,0.0,46.7,1057000.0,56800000000.0,"1,544.89",53700.0,684.1911075,1,0,0,0,0,0,0,0,63.0,63.0,58,0,79.42782593,63.97796631
50.7,0.0,,0.0,0.0,1.0,43.0,50.0,41.5,52.5,40.5,55.0,41.2,50.2,3.1,-1.2,8.0,6.0,3.0,1.0,36.5,0.0,36.5,,,,,,0,0,1,0,0,0,0,0,,,0,0,,
45.4,0.0,,0.0,1.0,0.0,36.0,61.5,40.67,52.0,40.67,52.0,40.5,54.0,4.2,-0.8,7.1,0.4,3.0,0.0,69.6,0.0,0.0,,,,,,0,0,1,0,0,0,0,0,50.7,,1,1,,
51.2,0.0,,0.0,0.0,0.0,50.0,46.0,46.25,47.75,46.25,47.75,49.6,46.67,5.3,-0.9,6.9,1.7,0.0,0.0,60.5,0.0,0.0,,,,,,0,0,1,0,0,0,0,0,45.4,50.7,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,41.0,44.0,3,3,46.05901337,18.17152405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,41.0,4,4,22.2300663,51.26872253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,5,5,24.57837868,51.26872253
41.1,0.0,0.0,0.0,0.0,1.0,60.5,28.5,65.0,29.0,63.5,30.5,64.0,32.5,5.5,0.0,4.4,1.6,3.0,1.0,74.2,0.0,74.2,,,,,,0,0,1,0,0,0,0,0,51.2,45.4,6,6,7.656988621,51.1632309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,7,7,14.63482285,49.54099655
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,8,8,1.261047244,51.465038299999996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,9,9,1.7315986159999999,51.465038299999996
29.6,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,0,0,1,0,0,0,0,0,41.1,51.2,10,10,14.57046604,49.54099655
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,11,11,7.191633701000001,54.03252792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,12,12,8.144043922,54.85412598
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,13,13,11.01941586,54.85412598
27.7,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,2688000.0,10600000000.0,"32,020.49",3940.0,83.94624817,0,0,1,0,0,0,0,0,29.6,41.1,14,14,7.160276412999999,54.03252792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,15,15,25.13905334,55.89249802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,16,16,22.47553253,56.93159103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,17,17,15.78015709,56.93159103
56.2,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,2844000.0,16000000000.0,"32,020.49",5630.0,88.81812864,0,0,1,0,0,0,0,0,27.7,29.6,18,18,14.04830837,55.89249802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,19,19,27.94053268,46.50402069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,20,20,28.83580589,46.50402069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,21,21,33.55203247,46.50402069
48.1,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,3127000.0,25500000000.0,"32,020.49",8150.0,97.65621949999999,0,0,1,0,0,0,0,0,56.2,27.7,22,22,30.34550095,46.50402069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,23,23,28.66203117,63.02816772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,24,24,30.00785637,62.4413147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,25,25,30.64876556,62.4413147
35.6,0.0,1.0,0.0,1.0,0.0,41.0,53.0,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2.0,0.0,50.3,0.0,0.0,3296000.0,35900000000.0,"32,020.49",10900.0,102.93409,0,0,1,0,0,0,0,0,48.1,56.2,26,26,30.36800766,63.02816772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,27,27,38.56886673,60.66398239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,28,28,29.78244972,60.66398239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,29,29,37.95272064,60.66398239
37.6,0.0,1.0,0.0,0.0,0.0,50.5,39.0,49.0,42.0,41.5,48.0,40.0,50.0,5.7,-0.9,3.5,4.4,6.0,0.0,55.3,0.0,0.0,3465000.0,52700000000.0,"32,020.49",15200.0,108.2119605,0,0,1,0,0,0,0,0,35.6,48.1,30,30,28.70833588,60.66398239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,31,31,46.08826447,47.10261536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,32,32,35.77901459,47.10261536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,33,33,39.15663147,47.10261536
39.9,1.0,1.0,0.0,1.0,0.0,52.25,37.5,52.67,39.33,52.0,38.8,44.92,33.83,7.3,1.0,-0.1,3.1,1.0,0.0,60.9,0.0,0.0,3603000.0,68000000000.0,"32,020.49",18900.0,112.52170090000001,0,0,1,0,0,0,0,0,37.6,35.6,34,34,48.26335144,47.10261536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,35,35,45.76589203,47.10261536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,36,36,44.77572632,48.56588745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,37,37,41.65417862,48.03015137
44.0,1.0,0.0,1.0,0.0,1.0,50.0,34.0,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5.0,0.0,49.6,49.6,49.6,3737000.0,87200000000.0,"32,020.49",23300.0,116.70652140000001,0,0,1,0,0,0,0,0,39.9,37.6,38,38,48.20990372,47.10261536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,39,39,36.29346085,39.46805573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,40,40,41.36748505,36.27363586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,41,41,41.06571198,35.06414413
40.9,0.0,0.0,0.0,0.0,1.0,41.0,47.5,42.0,50.25,43.62,47.23,43.73,46.87,4.0,-0.4,4.8,2.7,9.0,0.0,60.6,0.0,60.6,4012000.0,110000000000.0,"32,020.49",27400.0,125.29477220000001,0,0,1,0,0,0,0,0,44.0,39.9,42,42,37.8012619,36.80917358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,43,43,53.50328064,55.73808289
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,44,44,42.975914,50.1975174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,45,45,49.62260056,49.52978897
40.9,0.0,1.0,0.0,1.0,0.0,47.33,47.33,46.0,48.0,44.5,52.0,47.4,49.8,5.7,-0.3,2.9,1.9,3.0,1.0,62.2,0.0,0.0,4201000.0,130000000000.0,"32,020.49",30900.0,131.1972428,0,0,1,0,0,0,0,0,40.9,44.0,46,46,44.79214859,55.43329239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,47,47,46.20833969,26.10983086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,48,48,46.18516922,24.74459648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,49,49,44.22019577,24.59977341
45.0,0.0,1.0,0.0,0.0,0.0,46.5,42.5,47.67,43.0,46.67,46.33,51.8,41.6,5.0,0.6,1.9,4.1,0.0,1.0,36.5,0.0,0.0,4503000.0,159000000000.0,"32,020.49",35300.0,140.6287037,0,0,1,0,0,0,0,0,40.9,40.9,50,50,40.77325058,25.34433365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,51,51,47.07920837,25.10664558
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,52,52,48.3335228,24.85478592
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,53,53,44.55014038,24.85478592
44.0,0.0,0.0,1.0,0.0,1.0,47.25,45.0,46.33,46.0,49.67,44.0,48.0,47.25,8.5,-0.8,1.6,3.0,3.0,0.0,49.1,49.1,49.1,4721000.0,170000000000.0,"32,020.49",36000.0,147.43684430000002,0,0,1,0,0,0,0,0,45.0,40.9,54,54,47.90153503,24.13068199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,55,55,41.52311707,18.48666573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,56,56,41.38354492,18.17152405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,57,57,37.38334656,18.17152405
41.0,0.0,0.0,0.0,0.0,1.0,40.33,38.33,42.67,37.33,42.33,40.0,45.25,40.25,5.0,-0.6,2.9,0.7,7.0,0.0,46.7,0.0,46.7,4958000.0,204000000000.0,"32,020.49",41100.0,154.8383551,0,0,1,0,0,0,0,0,44.0,45.0,58,58,35.64243317,18.48666573
30.7,0.0,,0.0,0.0,1.0,43.0,50.0,41.5,52.5,40.5,55.0,41.2,50.2,3.1,-1.2,8.0,6.0,3.0,1.0,36.5,0.0,36.5,,,,,,0,1,0,0,0,0,0,0,,,0,0,,
41.6,0.0,,0.0,1.0,0.0,36.0,61.5,40.67,52.0,40.67,52.0,40.5,54.0,4.2,-0.8,7.1,0.4,3.0,0.0,69.6,0.0,0.0,,,,,,0,1,0,0,0,0,0,0,30.7,,1,0,,
41.8,0.0,,0.0,0.0,0.0,50.0,46.0,46.25,47.75,46.25,47.75,49.6,46.67,5.3,-0.9,6.9,1.7,0.0,0.0,60.5,0.0,0.0,,,,,,0,1,0,0,0,0,0,0,41.6,30.7,2,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,32.0,40.0,3,0,38.08566284,29.67807007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,32.0,4,0,44.11959076,35.8651886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,5,0,44.3682251,35.8651886
55.6,0.0,0.0,0.0,0.0,1.0,60.5,28.5,65.0,29.0,63.5,30.5,64.0,32.5,5.5,0.0,4.4,1.6,3.0,1.0,74.2,0.0,74.2,,,,,,0,1,0,0,0,0,0,0,41.8,41.6,6,0,55.70544434,67.81736755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,7,0,49.63631058,37.05566788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,8,0,40.21696472,39.98974609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,9,0,38.10153579999999,39.98974609
42.0,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,0,1,0,0,0,0,0,0,55.6,41.8,10,0,49.95230103,37.05566788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,11,0,48.60965347,37.05566788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,12,0,50.67897797,37.05566788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,13,0,49.51447678,37.05566788
45.5,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,680000.0,2660000000.0,"77,115.68",3910.0,8.817921336,0,1,0,0,0,0,0,0,42.0,55.6,14,0,32.28180313,37.05566788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,15,0,49.87552261,58.29141617
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,16,0,45.20811844,71.5687561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,17,0,40.67678833,71.5687561
48.9,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,686000.0,4400000000.0,"77,115.68",6410.0,8.895726524,0,1,0,0,0,0,0,0,45.5,42.0,18,0,45.34500504,58.29141998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,19,0,56.64666748,72.40406799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,20,0,45.88824844,60.63883209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,21,0,47.25600052,60.63883209
31.7,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,690000.0,6720000000.0,"77,115.68",9740.0,8.94759665,0,1,0,0,0,0,0,0,48.9,45.5,22,0,47.40479279,72.40406799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,23,0,53.95739365,38.38028336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,24,0,40.49458313,35.21126556
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,25,0,46.25533295,35.21126556
36.5,0.0,1.0,0.0,1.0,0.0,41.0,53.0,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2.0,0.0,50.3,0.0,0.0,705000.0,8120000000.0,"77,115.68",11500.0,9.14210962,0,1,0,0,0,0,0,0,31.7,48.9,26,0,39.85454178,38.38028336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,27,0,49.82766724,38.38028336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,28,0,36.08657837,38.38028336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,29,0,44.43390274,38.38028336
46.5,0.0,1.0,0.0,0.0,0.0,50.5,39.0,49.0,42.0,41.5,48.0,40.0,50.0,5.7,-0.9,3.5,4.4,6.0,0.0,55.3,0.0,0.0,714000.0,10700000000.0,"77,115.68",15000.0,9.258817403,0,1,0,0,0,0,0,0,36.5,31.7,30,0,43.86533356,38.38028336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,31,0,60.74427795,39.08450699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,32,0,63.95261765,39.78801346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,33,0,46.35329056,39.78801346
37.1,1.0,1.0,0.0,1.0,0.0,52.25,37.5,52.67,39.33,52.0,38.8,44.92,33.83,7.3,1.0,-0.1,3.1,1.0,0.0,60.9,0.0,0.0,708000.0,13700000000.0,"77,115.68",19400.0,9.181012213999999,0,1,0,0,0,0,0,0,46.5,36.5,34,0,52.29383087,39.08450699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,35,0,49.23892975,41.195026399999996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,36,0,51.22301102,44.88843918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,37,0,42.35795975,44.53668594
43.0,1.0,0.0,1.0,0.0,1.0,50.0,34.0,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5.0,0.0,49.6,49.6,49.6,737000.0,18100000000.0,"77,115.68",24600.0,9.557070624,0,1,0,0,0,0,0,0,37.1,46.5,38,0,53.37476349,41.195026399999996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,39,0,50.37763977,40.49151993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,40,0,42.13388824,29.22534943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,41,0,44.05157852,29.22534943
37.6,0.0,0.0,0.0,0.0,1.0,41.0,47.5,42.0,50.25,43.62,47.23,43.73,46.87,4.0,-0.4,4.8,2.7,9.0,0.0,60.6,0.0,60.6,755000.0,21100000000.0,"77,115.68",27900.0,9.790486189,0,1,0,0,0,0,0,0,43.0,37.1,42,0,42.85137939,40.49151993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,43,0,47.05177689,29.22534943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,44,0,53.98379135,29.22534943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,45,0,46.33412552,29.22534943
38.4,0.0,1.0,0.0,1.0,0.0,47.33,47.33,46.0,48.0,44.5,52.0,47.4,49.8,5.7,-0.3,2.9,1.9,3.0,1.0,62.2,0.0,0.0,774000.0,27400000000.0,"77,115.68",35400.0,10.03686929,0,1,0,0,0,0,0,0,37.6,43.0,46,0,39.04403305,29.22534943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,47,0,49.8337059,36.46881485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,48,0,54.88193893,29.22534943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,49,0,49.608154299999995,29.22534943
45.0,0.0,1.0,0.0,0.0,0.0,46.5,42.5,47.67,43.0,46.67,46.33,51.8,41.6,5.0,0.6,1.9,4.1,0.0,1.0,36.5,0.0,0.0,805000.0,34700000000.0,"77,115.68",43100.0,10.43886276,0,1,0,0,0,0,0,0,38.4,37.6,50,0,49.68236160000001,36.46881485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,51,0,53.65142441,30.12503242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,52,0,47.12125397,29.22535133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,53,0,38.75432205,29.22535133
40.0,0.0,0.0,1.0,0.0,1.0,47.25,45.0,46.33,46.0,49.67,44.0,48.0,47.25,8.5,-0.8,1.6,3.0,3.0,0.0,49.1,49.1,49.1,835000.0,41500000000.0,"77,115.68",49700.0,10.827888699999999,0,1,0,0,0,0,0,0,45.0,38.4,54,0,55.88549042,30.12503242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,55,0,46.22770309,29.50201416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,56,0,44.17756653,29.50201416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,57,0,41.56655884,29.50201416
32.0,0.0,0.0,0.0,0.0,1.0,40.33,38.33,42.67,37.33,42.33,40.0,45.25,40.25,5.0,-0.6,2.9,0.7,7.0,0.0,46.7,0.0,46.7,863000.0,47800000000.0,"77,115.68",55400.0,11.19097958,0,1,0,0,0,0,0,0,40.0,45.0,58,0,46.61509705,29.50201416
49.7,0.0,,0.0,0.0,1.0,43.0,50.0,41.5,52.5,40.5,55.0,41.2,50.2,3.1,-1.2,8.0,6.0,3.0,1.0,36.5,0.0,36.5,,,,,,0,0,1,0,0,0,0,0,,,0,0,,
48.6,0.0,,0.0,1.0,0.0,36.0,61.5,40.67,52.0,40.67,52.0,40.5,54.0,4.2,-0.8,7.1,0.4,3.0,0.0,69.6,0.0,0.0,,,,,,0,0,1,0,0,0,0,0,49.7,,1,1,,
45.8,0.0,,0.0,0.0,0.0,50.0,46.0,46.25,47.75,46.25,47.75,49.6,46.67,5.3,-0.9,6.9,1.7,0.0,0.0,60.5,0.0,0.0,,,,,,0,0,1,0,0,0,0,0,48.6,49.7,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,35.0,39.0,3,3,42.01704788,24.11133575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,35.0,4,4,44.43849182,63.48088455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,5,5,44.007526399999996,63.48088455
55.5,0.0,0.0,0.0,0.0,1.0,60.5,28.5,65.0,29.0,63.5,30.5,64.0,32.5,5.5,0.0,4.4,1.6,3.0,1.0,74.2,0.0,74.2,,,,,,0,0,1,0,0,0,0,0,45.8,48.6,6,6,41.13504791,63.48088455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,7,7,41.66727829,63.55354309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,8,8,33.58422852,64.34230042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,9,9,31.11511421,64.34230042
28.1,1.0,0.0,0.0,0.0,1.0,39.0,37.5,29.0,45.0,29.33,43.33,36.0,44.0,3.8,0.0,2.7,3.0,7.0,1.0,50.3,0.0,50.3,,,,,,0,0,1,0,0,0,0,0,55.5,45.8,10,10,41.76066208,63.55354309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,11,11,37.21225357,64.79730225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,12,12,29.77775574,61.33174515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,13,13,27.961067200000002,61.33174515
29.7,0.0,1.0,0.0,1.0,0.0,37.0,56.0,30.5,60.5,33.0,61.0,35.0,59.5,6.0,-0.1,3.3,3.3,2.0,1.0,55.8,0.0,0.0,4072000.0,17900000000.0,"42,144.25",4400.0,96.62053542,0,0,1,0,0,0,0,0,28.1,55.5,14,14,25.60009956,64.91877747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,15,15,35.55427933,49.63455963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,16,16,33.27578354,47.95528412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,17,17,30.21611404,47.95528412
55.9,0.0,1.0,0.0,0.0,0.0,62.0,29.0,52.5,34.0,51.0,40.0,47.33,45.0,4.9,-0.3,5.6,8.7,1.0,0.0,47.2,0.0,0.0,4234000.0,26600000000.0,"42,144.25",6280.0,100.4644762,0,0,1,0,0,0,0,0,29.7,28.1,18,18,27.81230927,49.63455963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,19,19,39.14083099,63.82461548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,20,20,37.52293777,63.79108047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,21,21,36.76939011,63.79108047
48.4,1.0,0.0,1.0,0.0,1.0,35.0,34.75,35.67,40.67,35.67,40.67,44.33,42.0,6.0,0.0,3.2,13.3,0.0,0.0,45.5,45.5,45.5,4595000.0,42200000000.0,"42,144.25",9180.0,109.03029479999998,0,0,1,0,0,0,0,0,55.9,29.7,22,22,37.49267578,63.82461548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,23,23,40.45122528,50.25989532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,24,24,42.00733948,50.09379196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,25,25,42.31431961,50.09379196
